WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
FBERD726MMG5,32,3391,991,-147,0
FBERD726MMG5,33,3391,990,-142,-38.1
FBERD726MMG5,34,3391,990,-127.3,-73.5
FBERD726MMG5,35,3390,990,-103.9,-103.9
FBERD726MMG5,36,3392,990,-73.5,-127.3
FBERD726MMG5,37,3392,990,-38.1,-142
FBERD726MMG5,38,3378,989,0,-140
FBERD726MMG5,39,3391,991,38.1,-142
FBERD726MMG5,40,3392,992,73.5,-127.3
FBERD726MMG5,41,3393,993,103.9,-103.9
FBERD726MMG5,42,3393,994,127.3,-73.5
FBERD726MMG5,43,3393,994,142,-38.1
FBERD726MMG5,44,3392,994,147,0
FBERD726MMG5,45,3393,994,142,38.1
FBERD726MMG5,46,3393,994,127.3,73.5
FBERD726MMG5,47,3394,994,103.9,103.9
FBERD726MMG5,48,3395,994,73.5,127.3
FBERD726MMG5,49,3396,993,38.1,142
FBERD726MMG5,1,3382,993,0,0
FBERD726MMG5,2,3374,992,0,49
FBERD726MMG5,3,3374,991,-34.7,34.7
FBERD726MMG5,4,3373,991,-49,0
FBERD726MMG5,5,3373,991,-34.7,-34.7
FBERD726MMG5,6,3373,991,0,-49
FBERD726MMG5,7,3374,992,34.7,-34.7
FBERD726MMG5,8,3374,993,49,0
FBERD726MMG5,9,3375,993,34.7,34.7
FBERD726MMG5,10,3371,992,0,98
FBERD726MMG5,11,3372,991,-37.5,90.5
  ,12,3371,990,-69.3,69.3
  ,13,3370,990,-90.5,37.5
  ,14,3371,990,-98,0
  ,15,3369,990,-90.5,-37.5
  ,16,3369,989,-69.3,-69.3
  ,17,3369,990,-37.5,-90.5
  ,18,3370,990,0,-98
  ,19,3372,991,37.5,-90.5
  ,20,3370,992,69.3,-69.3
  ,21,3370,992,90.5,-37.5
  ,22,3370,992,98,0
  ,23,3369,992,90.5,37.5
  ,24,3370,992,69.3,69.3
  ,25,3371,992,37.5,90.5
  ,26,3395,994,0,147
  ,27,3394,994,-38.1,142
  ,28,3394,993,-73.5,127.3
  ,29,3393,992,-103.9,103.9
  ,30,3391,992,-127.3,73.5
  ,31,3389,992,-142,38.1
  ,32,3391,992,-147,0
  ,33,3390,991,-142,-38.1
  ,34,3390,991,-127.3,-73.5
  ,35,3391,991,-103.9,-103.9
  ,36,3392,991,-73.5,-127.3
